²¨³¤(nm),0312-432-1-2 - RawData,0312-432-1-3 - RawData,0312-432-1-4 - RawData,0312-432-1-5 - RawData,0312-432-1-6 - RawData,0312-432-1-7 - RawData,0312-432-1-8 - RawData,0312-432-1-9 - RawData,0312-432-2-2 - RawData,0312-432-2-3 - RawData,0312-432-2-4 - RawData,0312-432-2-5 - RawData,0312-432-2-6 - RawData,0312-432-2-7 - RawData,0312-432-2-8 - RawData,0312-432-2-9 - RawData,20260313-Step2 octa-432-3-2 - RawData,20260313-Step2 octa-432-3-3 - RawData,20260313-Step2 octa-432-3-4 - RawData,20260313-Step2 octa-432-3-5 - RawData,20260313-Step2 octa-432-3-6 - RawData,20260313-Step2 octa-432-3-7 - RawData,20260313-Step2 octa-432-3-8 - RawData,20260313-Step2 octa-432-3-9 - RawData,0313-432-4-2 - RawData,0313-432-4-3 - RawData,0313-432-4-4 - RawData,0313-432-4-5 - RawData,0313-432-4-6 - RawData,0313-432-4-7 - RawData,0313-432-4-8 - RawData,0313-432-4-9 - RawData,263014-432-5-TESTAU-2 - RawData,263014-432-5-TESTAU-3 - RawData,263014-432-5-TESTAU-4 - RawData,263014-432-5-TESTAU-5 - RawData,263014-432-5-TESTAU-6 - RawData,263014-432-5-TESTAU-7 - RawData,263014-432-5-TESTAU-8 - RawData,263014-432-5-TESTAU-9 - RawData,0316-432-6-2 - RawData,0316-432-6-3 - RawData,0316-432-6-4 - RawData,0316-432-6-5 - RawData,0316-432-YIBANNONGDU-6-6 - RawData,0316-432-6-7 - RawData,0316-432-6-8 - RawData,0316-432-6-9 - RawData,0316-432-7-2 - RawData,0316-432-7-3 - RawData,0316-432-7-4 - RawData,0316-432-7-5 - RawData,0316-432-7-6 - RawData,0316-432-7-7 - RawData,0316-432-7-8 - RawData,0316-432-7-9 - RawData,0316-432-8-2 - RawData,0316-432-8-3 - RawData,0316-432-8-4 - RawData,0316-432-8-5 - RawData,0316-432-8-6 - RawData,0316-432-8-7 - RawData,0316-432-8-8 - RawData,0316-432-8-9 - RawData,0317-432-9-2 - RawData,0317-432-9-3 - RawData,0317-432-9-4 - RawData,0317-432-9-5 - RawData,0317-432-9-6 - RawData,0317-432-9-7 - RawData,0317-432-9-8 - RawData,0317-432-9-9 - RawData,0317-432-10-2 - RawData,0317-432-10-3 - RawData,0317-432-10-4 - RawData,0317-432-10-5 - RawData,0317-432-10-6 - RawData,0317-432-10-7 - RawData,0317-432-10-8 - RawData,0317-432-10-9 - RawData
954,0.00676086773894821,0.015209647614737833,0.0010583751702669007,0.0003396378621108677,0.000916492889600594,0.0006122211079600396,-0.000226032,-0.000725862,-0.000146002,0.001930650562878597,0.005333448305830525,-0.000252731,0.0025703358299714396,-0.000120716,0.0017263583824139962,0.014926683115732732,0.007338618368354765,0.0001233261424363412,0.008144292246755891,0.003471279283948603,-0.000539384,0.012414964836980683,0.013515240305289191,-0.000413509,0.007126146194439109,0.0036661024246382725,-0.000300744,0.008569160476846166,0.00011807979686781206,-0.000532957,-0.000300474,0.024183757995389035,0.0031709877772297824,0.007550787887485677,0.015445429003328693,0.005136312316334192,0.00020488053101867261,0.00030286357556343155,-0.000249052,0.0020110858675059934,-0.000475315,0.020858212334843487,0.0001396175956193791,0.010308846654443073,0.016869133607924396,0.010147933367615403,0.005576694801431227,0.00880338822628252,0.008381919525818144,0.010453349445316269,0.0014597324292196603,-0.000319442,0.00018653750833090322,-0.00014832,0.0022739346254083475,0.01564690448400935,-4.22E-05,0.007995123843648389,0.006304382949143031,0.00017900469045793266,0.00015223001245618498,0.013095110127470673,0.007973245916096341,0.008287295262642035,0.015350315583265963,0.0014674121172164548,0.013832410668114085,9.68456271617249e-05,0.0008279292183550021,0.0022745213908172838,0.0022637939224082306,0.009890369518558357,0.005562667198474421,-0.000362845,0.00852548202608587,0.0008322265949698678,0.029747940552033184,0.0005655601270971429,0.0033603013527476753,9.83306005152432e-05
956,0.006735820500729775,0.015099695227252033,0.0010598709973024712,0.00034959263773819604,0.0009063532118644634,0.0005990964485304816,-0.000278575,-0.00070385,-0.000146244,0.001901361493154204,0.005292071452010813,-0.000237444,0.0025412218685673263,-0.000120694,0.0017142790120489404,0.014837678637041924,0.0073079696304994305,0.00012916767780040203,0.008103090654813332,0.003452886236313229,-0.000542969,0.012341125399107783,0.013434557052620023,-0.000409798,0.007102755706896176,0.0036392818579768747,-0.000351973,0.008511135217024929,0.000136452242474369,-0.000542925,-0.00029989,0.023963133100859402,0.003164794222372983,0.007515564332263781,0.015346606731826126,0.005106832511922935,0.00021729046074905303,0.00030412746712771754,-0.000231754,0.001973526540261905,-0.000490318,0.0206785383104654,7.553042034774235e-05,0.0102485713565206,0.016766787155415123,0.01008281034964907,0.005574469231123957,0.00875098180875437,0.008342797009869245,0.010400645154233728,0.0014117119880631373,-0.000359644,0.00011180140994476094,-0.000205996,0.002248400270315345,0.015497826267640753,-5.39E-05,0.007956757089719105,0.006273816654663405,0.0002003142253047696,0.00014327301806428704,0.01295194618394302,0.007949748529570127,0.00823155236755075,0.01537681212923516,0.0014022643527715555,0.01378624738182451,8.750009545860474e-05,0.0008505505095304027,0.002256156423294898,0.00225283346208673,0.009854339455456072,0.005519687906096183,-0.000366719,0.0084523176891811,0.0007861106540286821,0.029473126134603213,0.0005586906083782095,0.0033366488846871376,0.00010851098637912709
958,0.00669334384544613,0.014982688860060548,0.0010537888666263288,0.0003494617707873955,0.0009136782482748046,0.0005794946693975878,-0.000356827,-0.000695095,-0.000117834,0.001890817500755149,0.005257738749848693,-0.000207745,0.0025044604870920143,-9.14E-05,0.0017007541806523371,0.014745546619009703,0.0072720505423482015,0.0001379493445356359,0.008038542148441847,0.003429554260062964,-0.000526554,0.012277411155064389,0.013344854281967963,-0.000413636,0.007071736444774648,0.003616857866546469,-0.000344923,0.008441003463181855,0.0001407355372472835,-0.000532443,-0.000298803,0.023731966118894596,0.0031543512569017123,0.007478142803124055,0.015236651566299882,0.005084008101222063,0.00017800213951809057,0.00028484145274393683,-0.000244005,0.001931137182824977,-0.000474323,0.02048902722895906,0.00010731991964007005,0.010175314612706796,0.0166560305110908,0.01001612316551102,0.0055536484940263454,0.00869894186879807,0.008298046589052688,0.01032844026085845,0.0014265033829124183,-0.000326474,9.989852099489397e-05,-0.000219777,0.002237520803956947,0.015318782474588363,-5.41E-05,0.007924716143850092,0.006248525364710745,0.00019001810710048259,0.00014214357384031794,0.012792020433537351,0.007919819835161978,0.00817235868486383,0.015423755736967026,0.0013749396987404908,0.013729232111828474,9.41278649754301e-05,0.0008277866243230593,0.002231926143060844,0.0022350797492151518,0.009796076319840807,0.00547897657789795,-0.000354172,0.008381626668828152,0.000768519225138839,0.02918394581079274,0.0005467231521956383,0.003285354101955012,0.000149846425082159
960,0.006651755126310672,0.014840397187844592,0.0010140196527473342,0.00032064508010442227,0.0009001294472761228,0.0005648201792952071,-0.000400468,-0.000702239,-0.000136751,0.0018781301073215726,0.005216639801193232,-0.000198892,0.0024928991933918843,-7.62E-05,0.0016874200813748346,0.014642534878332548,0.007227061257422507,1.1224030160037987e-05,0.007957366251634446,0.0034072930898213986,-0.000525352,0.012194105302131998,0.013233705492729834,-0.000444523,0.007025972933901506,0.003595515149067083,-0.000334376,0.00835645567214581,0.00012198017139610393,-0.000559704,-0.000306369,0.023487063774203544,0.003128573062760092,0.007441685841753712,0.01509779282284947,0.005053893792269495,0.00018978101886224491,0.000281377632590641,-0.000224228,0.0019087158441002724,-0.000435559,0.02027775872501847,0.00015915301830664929,0.010089308732567429,0.016527406249754118,0.009934201200980899,0.005531887966702877,0.008653251258849647,0.008240040238834068,0.010271928755925546,0.0014238323669416067,-0.000289458,0.0001357965346773952,-0.000202022,0.0022246107900537335,0.015116396052275416,-5.45E-05,0.007871238800683815,0.006203396190275269,0.0001870010228655159,0.00014417048809376836,0.012614302808395901,0.007863155042357182,0.00811175211698493,0.015470181171041247,0.0014130758378199171,0.01366016356771216,0.00012096480569575256,0.0008069983515581179,0.0022068251284462154,0.002221546512236994,0.00973686536349733,0.005433922271448099,-0.000333199,0.008293405085140506,0.0007498064952254988,0.02884566056727275,0.0005304017711786226,0.0032488476956160327,0.00016257467110938006
962,0.006608929408098875,0.014719898361533174,0.0009735723100714074,0.0002898656982854343,0.0009013479433509256,0.0005581280376213665,-0.000340796,-0.00070966,-0.00015637,0.0018555682550809144,0.005161719288925169,-0.000219934,0.0024730960382407523,-7.29E-05,0.001662128993179976,0.01451897926515637,0.007174565809996645,-1.98E-05,0.00787694394884261,0.0033867053494720393,-0.000522439,0.012092576086209129,0.01313107135565625,-0.000449229,0.0069752566223171475,0.0035608791776589937,-0.000324529,0.008271817978647733,7.48464710672961e-05,-0.000566674,-0.000329586,0.023215370911841032,0.0031047030760197065,0.007383573747591713,0.01494586604772645,0.005009894464682654,0.00022250411590782614,0.00028521427031237166,-0.000238538,0.0018796747088443248,-0.00042803,0.020022242218126783,0.00020079762974710457,0.009988745297767582,0.01637655982686493,0.009832180651133324,0.005491322267640484,0.008587740820100557,0.008171429072451414,0.010194966073298867,0.0013969847244138427,-0.000262075,0.00010063551956945044,-0.000224191,0.0021867128856548615,0.014873156652706755,-6.03E-05,0.007778774520441343,0.006145464771453613,0.0001489326371451428,0.00012541132625140932,0.012424413782411086,0.007805913413944401,0.008023419212422996,0.015522323313304165,0.0014387377063601963,0.013568750726972388,0.00015427233122228628,0.0008429415194465557,0.0021888093345049826,0.002229259282418821,0.009669141125091794,0.005383962359961728,-0.000318067,0.008209602571811823,0.0007736861036662707,0.02846660209485132,0.0005468631872111385,0.0032191326923981614,0.00020094558647218365
964,0.006554562540547237,0.01456260451010809,0.0009526677548591599,0.00025754797361711993,0.0008948987141106041,0.000541492683942265,-0.000317921,-0.000723071,-0.000150205,0.001816987201952402,0.005095184500508616,-0.000231771,0.002448754236656926,-5.61E-05,0.0016502980143662058,0.01437991981222368,0.007105065770183128,-8.75E-05,0.007791045272170978,0.003347225153190741,-0.000512943,0.011990029871335493,0.013005565959906658,-0.000436317,0.0069282577902413725,0.003527220497889653,-0.000314401,0.008171804371852236,4.6888361001229414e-05,-0.000574013,-0.00034087,0.02290822531279585,0.003038000379652706,0.007306796758993291,0.01477287641574399,0.0049658406346327014,0.00015028736660000982,0.0002613363285550542,-0.000254566,0.0018364191522361384,-0.000428939,0.01974640189784467,0.00028743542237106667,0.009882844769162225,0.016231829610466583,0.009725609770843031,0.0054420056673601174,0.008512331399630993,0.00810724090955653,0.010124320109011561,0.0013896529333533394,-0.000228453,9.55612387199986e-05,-0.000218715,0.002151145777846839,0.014750200564414673,-7.86E-05,0.0076886350047336086,0.006078729119481678,9.232918600244691e-05,0.00010686860987672843,0.012220638939443917,0.00772802768489728,0.007924720272948611,0.015548776289619367,0.0014295704756121014,0.01345206137317788,0.00014487384260394292,0.0008317674428290752,0.002169045706261307,0.002217517067675092,0.009592945008108589,0.005325889531468406,-0.000304258,0.008109277676729894,0.0007680666189289805,0.028073792908741513,0.0005578988221671487,0.003176532151389278,0.0002359578144419206
966,0.006490291997085175,0.01440728819161698,0.0009557364728430544,0.00022646719763864826,0.0008848132521675574,0.0005312257680548285,-0.000316232,-0.000722272,-0.000113192,0.0017859963232524072,0.005043878321125595,-0.000244374,0.0024669702223497547,-1.40E-05,0.0016404737039811927,0.014246382822681019,0.007036973159985913,-3.14E-05,0.007697780171364536,0.003311666435042402,-0.000525873,0.011874805537544088,0.012878944316560757,-0.000395948,0.006869759648126347,0.003506743433719155,-0.000280047,0.008065860168366546,5.825235803623819e-05,-0.000568516,-0.000340791,0.022597592174349326,0.003014748039535093,0.007233837568738373,0.01460518609755453,0.004914550023917462,0.0001546031512948221,0.00027517744501229506,-0.000271682,0.001816434935896775,-0.000411654,0.01946453149132983,0.00037107684529092777,0.009753492515803333,0.016099141844157998,0.009624158692079582,0.005380039305459391,0.008443933573263236,0.008041887524753245,0.010065615209144604,0.001351872043653197,-0.000219486,0.00016273912167584268,-0.000239093,0.0021148240086052285,0.014590972368445181,-0.000101967,0.007604913379053342,0.006022270998884312,7.133917853528064e-05,0.0001042941423533039,0.012036615428535447,0.007678677507919976,0.007847139913591447,0.015564223584724882,0.0014746478028398644,0.013328287548573403,0.00015154455881814094,0.0007967396630363854,0.002155850372347795,0.0021855102536334743,0.009518629457976328,0.0052652610922895825,-0.00028969,0.008020042035113445,0.0007728524098501229,0.027713654522894836,0.0005769910145964322,0.0031460267700247927,0.0002348537053448856
968,0.006444003015926441,0.014247850622838188,0.0009585605933757197,0.00024700671944698346,0.000879162509105658,0.0005389221960261781,-0.000294242,-0.000726279,-0.000100927,0.0017580595188135808,0.0049817015078620335,-0.000229195,0.0024648755040948293,1.7277425435533745e-06,0.0016260517072167195,0.014133416903007383,0.00698081028096334,0.00011597135892141607,0.007597290348178142,0.003309041476544515,-0.000496966,0.011749834186519273,0.0127555433187756,-0.000375588,0.006824849989775424,0.0034690363358176506,-0.000234701,0.00796753826586534,8.02137364174202e-05,-0.000549855,-0.000328703,0.02228863367594773,0.0029986881062085127,0.007143869262636676,0.01444064552323841,0.004874306320079683,0.00014975777462980305,0.00024690605262287673,-0.000266705,0.0017907621364471097,-0.000409764,0.019182373488622017,0.00036741368470833384,0.009635269775453696,0.01597050090535677,0.009534508128766325,0.005329258066117691,0.008369210491744598,0.007968199460373533,0.010000074438979736,0.001363844417543673,-0.000251082,0.00020139191759659401,-0.00028565,0.0020848009197062863,0.014436896182157002,-0.000119919,0.00750968289232587,0.005995547614024092,4.5666004947194916e-05,9.781538553690691e-05,0.011867771701527922,0.007623974856072757,0.007774381931962601,0.015565608971800255,0.0014160630294978694,0.01321257614872927,9.87776096548125e-05,0.0007317725105178768,0.002123865644585339,0.00214547108281993,0.009428708852150237,0.0052069198398627115,-0.000321405,0.007929182695348813,0.0006843877008649087,0.027344990052008043,0.0005679681803294361,0.0031236412669832766,0.0001828026646499632
970,0.006391292504606718,0.014090436055596277,0.0009607571700062806,0.00026150896742633005,0.0008740925473204251,0.0005378425134755806,-0.00023562,-0.000719994,-0.000104034,0.0017174127151468376,0.004931033911747558,-0.000263223,0.0024417673354607526,-1.06E-05,0.0016127996089318332,0.014010038532113476,0.006910567379327872,0.00013025416186118264,0.007508106176036737,0.0032880367070595527,-0.000486857,0.011612820940057365,0.012632947516633873,-0.000392253,0.006787730154682616,0.0034261893322008424,-0.000264507,0.007863049542863139,0.00011287204584858219,-0.000541545,-0.000314888,0.02201407420739531,0.002974758716480173,0.007062765320488051,0.014295472460135999,0.0048291860397640385,0.00011641067005997268,0.00024379568480496693,-0.000257232,0.0017590789976778538,-0.000427232,0.018908990436015603,0.0003117275709933024,0.009530333026117003,0.015849561829469304,0.009436449251378501,0.005273863078591385,0.00829962989724617,0.00790704448682851,0.009945472891625205,0.0013293678572372557,-0.000278719,0.00012755672978326965,-0.000306822,0.0020512826494049983,0.014268753796842865,-0.000141473,0.007431836659940129,0.00595574008025785,1.7566261986709468e-05,9.33878171999446e-05,0.011705024927295565,0.007573319205009934,0.00769644476082439,0.015579214303440288,0.0013985790006901507,0.013109423319517245,8.807803209070472e-05,0.0007460674284052153,0.0021139086773285217,0.0021255767716443193,0.009359183189499118,0.005155952662421902,-0.00034374,0.007838028986921703,0.0006245526123050678,0.026975019553018845,0.0005593365071287345,0.003090682605951698,0.00017006604970694884
972,0.006340242940813572,0.013925059581844994,0.0009729581335325586,0.0003034266157052928,0.0008971485056141272,0.000541243616058749,-0.00024007,-0.000692003,-0.00013827,0.0016714306592629066,0.004881368317968378,-0.00026292,0.00240816416970989,-3.11E-05,0.0015985572088834902,0.0138710495862777,0.006850389040459955,0.00020010316731633568,0.007414236955836217,0.003256885605752596,-0.000488283,0.01147093271327666,0.0124967798687532,-0.000353914,0.00674551970304022,0.0033850918868319636,-0.000318459,0.007772569114103588,0.00012814270291354663,-0.000529778,-0.000293762,0.021740429786515914,0.002968928944849345,0.006986725059582274,0.014132109758761141,0.004784162659796102,0.00011812471047533802,0.0002685839503451976,-0.000232275,0.0017283139568153648,-0.000454376,0.018615922341728007,0.00029584354113224476,0.009413256263856985,0.015714252375341353,0.009321169890634865,0.00522307739550662,0.008221810182357075,0.007840054429316456,0.00987282883904598,0.0013183544378855712,-0.000322835,0.00011470520080955753,-0.000364608,0.002019768766369847,0.014111872443250087,-0.000158577,0.007364231346793735,0.005917507117329095,5.0002643845854385e-05,0.00010059479195267674,0.011548589170508463,0.007523080578717865,0.00761778553459198,0.015592606286255011,0.0013351596277899995,0.012988170898683852,5.119884915957021e-05,0.0007128438424904968,0.002095543365468884,0.0020962690098536444,0.009276653551188107,0.005097758709522778,-0.000344928,0.00774311535148597,0.0006151030944304733,0.026597466746163593,0.0005593357815672712,0.003067527841247238,0.00016888362688535262
974,0.006282205495344218,0.0137507042192357,0.000982874327351594,0.00033124244999834993,0.0009112313795699583,0.000531192276146397,-0.000250726,-0.000669571,-0.000157711,0.001644073635978217,0.004831381478293326,-0.000270397,0.002344491446342833,-3.04E-05,0.0015823485771022622,0.013728107310009365,0.006777463408482733,0.00021300349440425595,0.007308321623576541,0.0032212015893419753,-0.000482649,0.011335370864094429,0.012351302163644905,-0.00033327,0.006700763004366384,0.003353316850464659,-0.000312121,0.007673447834261035,0.00014669239483254017,-0.000511972,-0.000288304,0.021469007915037225,0.0029786318322987454,0.006921980354203794,0.013972676748442742,0.004743674424566236,9.971805232766719e-05,0.0002576662169280402,-0.000237304,0.0017025391263960576,-0.000446771,0.018322945946019548,0.0002937396466504923,0.009291076533628415,0.015575323603518803,0.009212076164364952,0.0051649911106602334,0.0081513493311941,0.007781101947617384,0.00979378669025299,0.001348703194631531,-0.000293312,0.00014190684875182736,-0.000375572,0.0020009522681890156,0.01394279449493591,-0.000157598,0.007303919089642492,0.0058935394542496185,5.515345611998952e-05,0.00010835964283964188,0.011383121000496987,0.007482777070621461,0.007552299491123396,0.015599849838764033,0.001353203263194262,0.012880629753780133,6.144725376263735e-05,0.0007066259609660177,0.0020889586070114395,0.002084213698788833,0.009194309664587456,0.005046119422898322,-0.000326287,0.007642616679392674,0.0006138508076399837,0.02622700303681054,0.0005452746859264311,0.003020641137033195,0.0001649358406981225
976,0.006241615672508353,0.013578555092572685,0.0009617675061973328,0.00033490557805717703,0.0009090133801066531,0.0005358184149933845,-0.000211213,-0.000660022,-0.000210358,0.0016191532740593318,0.00478491197855905,-0.000287781,0.002346899452233174,-3.32E-05,0.0015663247227229418,0.01358128895125756,0.006721722995940383,0.0001368892115750778,0.007213922228455448,0.0031960922510916507,-0.000490068,0.011214030539627683,0.01221695230983686,-0.000321596,0.00664435767743981,0.0033220492892637606,-0.000307878,0.007577846588263357,0.00014991833670728033,-0.000528685,-0.000274479,0.021238157484623904,0.002971091737870771,0.006869458950701129,0.013821391707698232,0.004699626525922174,0.00012036649740790792,0.0002591493363508312,-0.000220825,0.0016907028352072962,-0.000440948,0.018055144638407877,0.0003130447263569421,0.009175300408399586,0.015441092982613968,0.009120491963031767,0.005135228237021169,0.008110079431745106,0.007731201910038028,0.009744925736046073,0.0013735821707134594,-0.00025248,0.00019407427739029327,-0.000360909,0.0019788967219439295,0.013781758701381852,-0.000163702,0.007249402850977906,0.0058620539102294126,7.422653154293777e-05,0.00011018745617471938,0.01123354017445376,0.007440886083418836,0.0075145494698483145,0.015583000370381208,0.0013836328265793142,0.012796963218048654,6.983714086391354e-05,0.0006734387773115839,0.00207691748902804,0.002058322542400306,0.00912686951465547,0.004996965103951057,-0.000325582,0.007548312899180756,0.0005965885998084118,0.02587909208379713,0.0005318295820061596,0.002999585807219561,0.00013440810825285078
978,0.006214872965098182,0.013449899504117327,0.000967177063091144,0.00034247468284088047,0.000914832066047972,0.0005246328209628475,-0.000137543,-0.000661036,-0.000249485,0.0016077009880298984,0.00473472514393555,-0.000316146,0.0023273755534902974,-2.93E-05,0.001550955041112378,0.013462499550200287,0.006688463953280564,0.00014306737570529305,0.007160436039865638,0.0031875778841098175,-0.000509251,0.011117175847317804,0.012122241379667578,-0.000347535,0.006652315447741785,0.003296402313985312,-0.000262643,0.007506200596366679,0.00010067276005740563,-0.000523559,-0.00027068,0.021052707667337772,0.0029981744767600925,0.006834845119595705,0.013718211648914222,0.004665208410463409,0.00016293549100049974,0.0002707179467089868,-0.000237202,0.0016572609137270318,-0.000449908,0.01782811326647656,0.0003026028641917568,0.00909757700236416,0.015335800418267397,0.009040854815687558,0.005095929088019495,0.008064713987920927,0.0077016430789140986,0.00969268802555388,0.00136992940536689,-0.000226121,0.00020018132521246803,-0.00037258,0.001955746015732155,0.01365516512307463,-0.000171539,0.007193828398991608,0.005833131876595685,9.331076489509106e-05,0.00010964523590121645,0.011104400993986014,0.007428114359809623,0.007464273926643243,0.015570263433866267,0.0013618013547165406,0.012734579931133614,6.726925276628022e-05,0.000671293956007802,0.002087121016632108,0.0020654203961611895,0.009101103747971077,0.004959541639738816,-0.000343657,0.0074773644537198605,0.0006375412180089048,0.025568371220065444,0.000530590911521709,0.002980172541553887,0.00015519782268723752
980,0.006188174413726769,0.013326665683885063,0.000977684235473017,0.0003414766656120806,0.0009206868980533129,0.0005390431352784055,-0.000102529,-0.00066219,-0.00021105,0.0015926572262986672,0.00470474685603611,-0.000320537,0.0023274017053946973,-7.61E-06,0.0015487664508842848,0.013370904500977242,0.006648111692635107,0.00013081134690791103,0.007111151482547243,0.0031699813503613438,-0.000531193,0.011068023044950179,0.012043982602548759,-0.000349403,0.006670509538638391,0.003284722339818952,-0.000230161,0.0074486712428798426,0.00012125679623762506,-0.000534721,-0.000266772,0.02090886294444179,0.0029890561074091063,0.006794874141859544,0.013637151397304977,0.0046396897810184225,0.00012560797298879093,0.0002699620543283463,-0.000261192,0.0016438995383589805,-0.000462204,0.01765059923828956,0.0002993692569203788,0.00903677552761805,0.015269666398937272,0.008983855368008851,0.005069130974875012,0.008033071843899564,0.007685306775184815,0.009654895128067373,0.0013893809874916158,-0.000223867,0.00018064654207245617,-0.000386357,0.0019369653366238455,0.013534260031194466,-0.000172708,0.007153140993252649,0.0058146083712112585,0.00012994907832416768,0.00012379817345845143,0.010989866870846,0.007418065113547397,0.0074409366713892,0.015580411302490651,0.0013578604770168828,0.012686953654775585,6.569887714572767e-05,0.0006635170558901244,0.002089604057298079,0.0020556384664172597,0.009079747601750374,0.004931635806328342,-0.000338493,0.007416618357091018,0.000665068968932485,0.02530629399312713,0.0005231790921119213,0.0029755242207162836,0.00016927745267652402
982,0.006157436761991264,0.013220501281220005,0.0009998072250365186,0.0003352605134118555,0.0009297135187821224,0.0005468576843975184,-0.000132848,-0.000658971,-0.000133211,0.0015906291755544387,0.004688798288331261,-0.000273499,0.002341039425929935,4.6708151333431044e-05,0.0015481326038794554,0.013289705455660744,0.0066103293749945015,0.00017427057181990658,0.007056847102641239,0.003155636137513811,-0.000537387,0.011014545143845091,0.011968241587985439,-0.000373392,0.006662835117104119,0.0032616640238063376,-0.000266635,0.007392471161837983,0.00010769184709604231,-0.000546736,-0.000279653,0.020733857691662937,0.0030039457188285874,0.006757164464374353,0.013549836111203428,0.004610655036001468,0.00016353159563090898,0.00029035273984133903,-0.000264711,0.0016269940553914437,-0.000467733,0.01746219464656476,0.00022553713333051695,0.008960035772129135,0.0151978107943396,0.008933410529991768,0.005034430346730531,0.007997498476078863,0.0076488420225794655,0.00961603298261357,0.001341739937412656,-0.000231158,0.00022196914751723874,-0.000426974,0.001913867408351645,0.01341970945630962,-0.000183119,0.007116336911171299,0.005800219768323874,0.00015330122665587555,0.0001365620539482671,0.010885771147285873,0.0074002511896597775,0.0074056471046544115,0.015643351753609598,0.0014182113144632978,0.012647116405135344,0.00011995320239263893,0.0007562434136596731,0.0020982276610730334,0.002073764928451477,0.009054139031393448,0.004890653591660969,-0.000317888,0.0073625047221937395,0.0007534613497053909,0.025058825526137404,0.000524224446395534,0.0029723146353754165,0.00018084489220147673
984,0.006128091004341311,0.013106861826768153,0.0009916651355552034,0.00032174051898997376,0.0009203103522515714,0.0005412988468114326,-0.000192381,-0.000666906,-0.000100638,0.0015754920472946126,0.004648472556909984,-0.000279394,0.002340813622522078,6.132638621010474e-05,0.0015416369881901257,0.013216234369982538,0.0065712184128137174,0.00016168228184074122,0.006990325295708744,0.0031305335556538662,-0.000534744,0.010942536094696097,0.011879144261183996,-0.000406382,0.006635917449785261,0.003230128990689319,-0.000276776,0.007328653498685439,0.00010249965236533564,-0.000549694,-0.000301006,0.02053439198622526,0.0029980381504550306,0.006707072923211016,0.013448164610603351,0.004584349601026218,0.00015706493110069752,0.00029466630107830336,-0.000248104,0.0016031109699505136,-0.000448153,0.01726478083970075,0.00023050086933601097,0.008887510625924803,0.015100475684476693,0.008869800594249529,0.005000052581213261,0.007948643829015702,0.0076084572134786435,0.009568973437797949,0.0013620991567989038,-0.000241145,0.0002729201453364682,-0.000439431,0.0018898169862617193,0.013291911904190499,-0.000192714,0.007053169933410627,0.005768876512357147,0.0001710781113688669,0.0001395000327311806,0.010766091534605707,0.007357973769759401,0.007350086977055638,0.015725454204295365,0.001411368200399432,0.012573774339263438,0.00013429924052666754,0.0008123331667435182,0.0020790728256366454,0.002070792020915347,0.00899844112188299,0.00485454099342628,-0.00030367,0.007302481125985912,0.0007618793479911507,0.024772478105097865,0.0005260826834480626,0.002967424004348953,0.00020461065335548786
986,0.006085838015793418,0.01297031338246802,0.0009710695378080695,0.00028566358522094974,0.0009250608887156808,0.0005293857083870694,-0.000212045,-0.000660767,-0.000114309,0.001549137342819017,0.004607890920142738,-0.00028764,0.0023119732316546153,7.24322589153526e-05,0.001536002509283429,0.013110993523393687,0.006508002135156938,0.00010061273686272586,0.006902802860014639,0.0030883950177285563,-0.000542523,0.010829404684620927,0.011760587585606923,-0.000438828,0.006580724422340409,0.0031971841141326283,-0.000285138,0.00724700515009618,0.00011541903370004314,-0.000547468,-0.000315909,0.020314933883762272,0.002955449322187965,0.0066448242607664845,0.013310183316860128,0.00454285986714523,6.331359691125539e-05,0.00029251674812660444,-0.000225827,0.0015735967153036878,-0.000441744,0.01702493152540995,0.00027492030199429595,0.008792821170372608,0.014975414631298284,0.00879221468402533,0.004958668032453964,0.007895399504320673,0.007543649542520502,0.009497635781051119,0.0013489823366492292,-0.000242938,0.00023990510144561021,-0.000433054,0.001863853222767892,0.01314300912365877,-0.000198447,0.006989551133778335,0.005721243117792532,0.00017936861213887128,0.00014247949430277074,0.010628922188347706,0.007308196182227677,0.007280876409828635,0.015806974300419815,0.0014326577444183205,0.012478911557986486,0.0001441324745884226,0.000848699422597249,0.002055290658270058,0.0020657931995181835,0.008924122347751647,0.0047994385465873115,-0.000296429,0.007228818461558402,0.0007516202425069331,0.024443441454258353,0.0005200505305886084,0.002927519774744483,0.00021743067755321764
